file,region_id,status,start_datetime,stop_datetime,Sex,Genotype,Temperature,Treatment,Environment,Light,monitor
Monitor39.txt,31,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-S2-1,21.5C,Grp,2D,12:12,M39
Monitor39.txt,32,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-S2-1,21.5C,Grp,2D,12:12,M39
Monitor53.txt,1,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,CS,21.5C,Iso,2D,12:12,M53
Monitor53.txt,2,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,CS,21.5C,Iso,2D,12:12,M53
Monitor53.txt,3,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,CS,21.5C,Iso,2D,12:12,M53
Monitor53.txt,4,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,CS,21.5C,Iso,2D,12:12,M53
Monitor53.txt,5,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,CS,21.5C,Iso,2D,12:12,M53
Monitor53.txt,6,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,CS,21.5C,Iso,2D,12:12,M53
Monitor53.txt,7,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,CS,21.5C,Iso,2D,12:12,M53
Monitor53.txt,8,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,CS,21.5C,Iso,2D,12:12,M53
Monitor53.txt,9,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,CS,21.5C,Iso,2D,12:12,M53
Monitor53.txt,10,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,CS,21.5C,Iso,2D,12:12,M53
Monitor53.txt,11,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,CS,21.5C,Iso,2D,12:12,M53
Monitor53.txt,12,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,CS,21.5C,Iso,2D,12:12,M53
Monitor53.txt,13,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,CS,21.5C,Iso,2D,12:12,M53
Monitor53.txt,14,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,CS,21.5C,Iso,2D,12:12,M53
Monitor53.txt,15,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,CS,21.5C,Iso,2D,12:12,M53
Monitor53.txt,16,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,CS,21.5C,Iso,2D,12:12,M53
Monitor53.txt,17,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,CS,21.5C,Iso,2D,12:12,M53
Monitor53.txt,18,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,CS,21.5C,Iso,2D,12:12,M53
Monitor53.txt,19,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,CS,21.5C,Iso,2D,12:12,M53
Monitor53.txt,20,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,CS,21.5C,Iso,2D,12:12,M53
Monitor53.txt,21,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,CS,21.5C,Iso,2D,12:12,M53
Monitor53.txt,22,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,CS,21.5C,Iso,2D,12:12,M53
Monitor53.txt,23,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,CS,21.5C,Iso,2D,12:12,M53
Monitor53.txt,24,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,CS,21.5C,Iso,2D,12:12,M53
Monitor53.txt,25,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,CS,21.5C,Iso,2D,12:12,M53
Monitor53.txt,26,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,CS,21.5C,Iso,2D,12:12,M53
Monitor53.txt,27,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,CS,21.5C,Iso,2D,12:12,M53
Monitor53.txt,28,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,CS,21.5C,Iso,2D,12:12,M53
Monitor53.txt,29,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,CS,21.5C,Iso,2D,12:12,M53
Monitor53.txt,30,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,CS,21.5C,Iso,2D,12:12,M53
Monitor53.txt,31,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,CS,21.5C,Iso,2D,12:12,M53
Monitor53.txt,32,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,CS,21.5C,Iso,2D,12:12,M53
Monitor27.txt,1,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,CS,21.5C,Grp,2D,12:12,M27
Monitor27.txt,2,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,CS,21.5C,Grp,2D,12:12,M27
Monitor27.txt,3,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,CS,21.5C,Grp,2D,12:12,M27
Monitor27.txt,4,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,CS,21.5C,Grp,2D,12:12,M27
Monitor27.txt,5,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,CS,21.5C,Grp,2D,12:12,M27
Monitor27.txt,6,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,CS,21.5C,Grp,2D,12:12,M27
Monitor27.txt,7,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,CS,21.5C,Grp,2D,12:12,M27
Monitor27.txt,8,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,CS,21.5C,Grp,2D,12:12,M27
Monitor27.txt,9,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,CS,21.5C,Grp,2D,12:12,M27
Monitor27.txt,10,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,CS,21.5C,Grp,2D,12:12,M27
Monitor27.txt,11,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,CS,21.5C,Grp,2D,12:12,M27
Monitor27.txt,12,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,CS,21.5C,Grp,2D,12:12,M27
Monitor27.txt,13,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,CS,21.5C,Grp,2D,12:12,M27
Monitor27.txt,14,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,CS,21.5C,Grp,2D,12:12,M27
Monitor27.txt,15,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,CS,21.5C,Grp,2D,12:12,M27
Monitor27.txt,16,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,CS,21.5C,Grp,2D,12:12,M27
Monitor27.txt,17,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,CS,21.5C,Grp,2D,12:12,M27
Monitor27.txt,18,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,CS,21.5C,Grp,2D,12:12,M27
Monitor27.txt,19,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,CS,21.5C,Grp,2D,12:12,M27
Monitor27.txt,20,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,CS,21.5C,Grp,2D,12:12,M27
Monitor27.txt,21,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,CS,21.5C,Grp,2D,12:12,M27
Monitor27.txt,22,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,CS,21.5C,Grp,2D,12:12,M27
Monitor27.txt,23,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,CS,21.5C,Grp,2D,12:12,M27
Monitor27.txt,24,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,CS,21.5C,Grp,2D,12:12,M27
Monitor27.txt,25,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,CS,21.5C,Grp,2D,12:12,M27
Monitor27.txt,26,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,CS,21.5C,Grp,2D,12:12,M27
Monitor27.txt,27,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,CS,21.5C,Grp,2D,12:12,M27
Monitor27.txt,28,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,CS,21.5C,Grp,2D,12:12,M27
Monitor27.txt,29,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,CS,21.5C,Grp,2D,12:12,M27
Monitor27.txt,30,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,CS,21.5C,Grp,2D,12:12,M27
Monitor27.txt,31,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,CS,21.5C,Grp,2D,12:12,M27
Monitor27.txt,32,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,CS,21.5C,Grp,2D,12:12,M27
Monitor52.txt,1,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-S2-10,21.5C,Iso,2D,12:12,M52
Monitor52.txt,2,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-S2-10,21.5C,Iso,2D,12:12,M52
Monitor52.txt,3,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-S2-10,21.5C,Iso,2D,12:12,M52
Monitor52.txt,4,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-S2-10,21.5C,Iso,2D,12:12,M52
Monitor52.txt,5,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-S2-10,21.5C,Iso,2D,12:12,M52
Monitor52.txt,6,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-S2-10,21.5C,Iso,2D,12:12,M52
Monitor52.txt,7,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-S2-10,21.5C,Iso,2D,12:12,M52
Monitor52.txt,8,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-S2-10,21.5C,Iso,2D,12:12,M52
Monitor52.txt,9,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-S2-10,21.5C,Iso,2D,12:12,M52
Monitor52.txt,10,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-S2-10,21.5C,Iso,2D,12:12,M52
Monitor52.txt,11,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-S2-10,21.5C,Iso,2D,12:12,M52
Monitor52.txt,12,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-S2-10,21.5C,Iso,2D,12:12,M52
Monitor52.txt,13,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-S2-10,21.5C,Iso,2D,12:12,M52
Monitor52.txt,14,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-S2-10,21.5C,Iso,2D,12:12,M52
Monitor52.txt,15,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-S2-10,21.5C,Iso,2D,12:12,M52
Monitor52.txt,16,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-S2-10,21.5C,Iso,2D,12:12,M52
Monitor52.txt,17,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-S2-10,21.5C,Iso,2D,12:12,M52
Monitor52.txt,18,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-S2-10,21.5C,Iso,2D,12:12,M52
Monitor52.txt,19,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-S2-10,21.5C,Iso,2D,12:12,M52
Monitor52.txt,20,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-S2-10,21.5C,Iso,2D,12:12,M52
Monitor52.txt,21,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-S2-10,21.5C,Iso,2D,12:12,M52
Monitor52.txt,22,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-S2-10,21.5C,Iso,2D,12:12,M52
Monitor52.txt,23,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-S2-10,21.5C,Iso,2D,12:12,M52
Monitor52.txt,24,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-S2-10,21.5C,Iso,2D,12:12,M52
Monitor52.txt,25,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-S2-10,21.5C,Iso,2D,12:12,M52
Monitor52.txt,26,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-S2-10,21.5C,Iso,2D,12:12,M52
Monitor52.txt,27,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-S2-10,21.5C,Iso,2D,12:12,M52
Monitor52.txt,28,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-S2-10,21.5C,Iso,2D,12:12,M52
Monitor52.txt,29,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-S2-10,21.5C,Iso,2D,12:12,M52
Monitor52.txt,30,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-S2-10,21.5C,Iso,2D,12:12,M52
Monitor52.txt,31,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-S2-10,21.5C,Iso,2D,12:12,M52
Monitor52.txt,32,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-S2-10,21.5C,Iso,2D,12:12,M52
Monitor17.txt,1,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-S2-10,21.5C,Grp,2D,12:12,M17
Monitor17.txt,2,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-S2-10,21.5C,Grp,2D,12:12,M17
Monitor17.txt,3,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-S2-10,21.5C,Grp,2D,12:12,M17
Monitor17.txt,4,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-S2-10,21.5C,Grp,2D,12:12,M17
Monitor17.txt,5,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-S2-10,21.5C,Grp,2D,12:12,M17
Monitor17.txt,6,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-S2-10,21.5C,Grp,2D,12:12,M17
Monitor17.txt,7,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-S2-10,21.5C,Grp,2D,12:12,M17
Monitor17.txt,8,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-S2-10,21.5C,Grp,2D,12:12,M17
Monitor17.txt,9,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-S2-10,21.5C,Grp,2D,12:12,M17
Monitor17.txt,10,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-S2-10,21.5C,Grp,2D,12:12,M17
Monitor17.txt,11,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-S2-10,21.5C,Grp,2D,12:12,M17
Monitor17.txt,12,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-S2-10,21.5C,Grp,2D,12:12,M17
Monitor17.txt,13,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-S2-10,21.5C,Grp,2D,12:12,M17
Monitor17.txt,14,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-S2-10,21.5C,Grp,2D,12:12,M17
Monitor17.txt,15,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-S2-10,21.5C,Grp,2D,12:12,M17
Monitor17.txt,16,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-S2-10,21.5C,Grp,2D,12:12,M17
Monitor17.txt,17,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-S2-10,21.5C,Grp,2D,12:12,M17
Monitor17.txt,18,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-S2-10,21.5C,Grp,2D,12:12,M17
Monitor17.txt,19,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-S2-10,21.5C,Grp,2D,12:12,M17
Monitor17.txt,20,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-S2-10,21.5C,Grp,2D,12:12,M17
Monitor17.txt,21,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-S2-10,21.5C,Grp,2D,12:12,M17
Monitor17.txt,22,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-S2-10,21.5C,Grp,2D,12:12,M17
Monitor17.txt,23,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-S2-10,21.5C,Grp,2D,12:12,M17
Monitor17.txt,24,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-S2-10,21.5C,Grp,2D,12:12,M17
Monitor17.txt,25,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-S2-10,21.5C,Grp,2D,12:12,M17
Monitor17.txt,26,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-S2-10,21.5C,Grp,2D,12:12,M17
Monitor17.txt,27,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-S2-10,21.5C,Grp,2D,12:12,M17
Monitor17.txt,28,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-S2-10,21.5C,Grp,2D,12:12,M17
Monitor17.txt,29,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-S2-10,21.5C,Grp,2D,12:12,M17
Monitor17.txt,30,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-S2-10,21.5C,Grp,2D,12:12,M17
Monitor17.txt,31,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-S2-10,21.5C,Grp,2D,12:12,M17
Monitor17.txt,32,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-S2-10,21.5C,Grp,2D,12:12,M17
Monitor21.txt,1,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-L2-1,21.5C,Iso,2D,12:12,M21
Monitor21.txt,2,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-L2-1,21.5C,Iso,2D,12:12,M21
Monitor21.txt,3,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-L2-1,21.5C,Iso,2D,12:12,M21
Monitor21.txt,4,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-L2-1,21.5C,Iso,2D,12:12,M21
Monitor21.txt,5,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-L2-1,21.5C,Iso,2D,12:12,M21
Monitor21.txt,6,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-L2-1,21.5C,Iso,2D,12:12,M21
Monitor21.txt,7,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-L2-1,21.5C,Iso,2D,12:12,M21
Monitor21.txt,8,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-L2-1,21.5C,Iso,2D,12:12,M21
Monitor21.txt,9,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-L2-1,21.5C,Iso,2D,12:12,M21
Monitor21.txt,10,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-L2-1,21.5C,Iso,2D,12:12,M21
Monitor21.txt,11,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-L2-1,21.5C,Iso,2D,12:12,M21
Monitor21.txt,12,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-L2-1,21.5C,Iso,2D,12:12,M21
Monitor21.txt,13,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-L2-1,21.5C,Iso,2D,12:12,M21
Monitor21.txt,14,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-L2-1,21.5C,Iso,2D,12:12,M21
Monitor21.txt,15,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-L2-1,21.5C,Iso,2D,12:12,M21
Monitor21.txt,16,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-L2-1,21.5C,Iso,2D,12:12,M21
Monitor21.txt,17,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-L2-1,21.5C,Iso,2D,12:12,M21
Monitor21.txt,18,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-L2-1,21.5C,Iso,2D,12:12,M21
Monitor21.txt,19,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-L2-1,21.5C,Iso,2D,12:12,M21
Monitor21.txt,20,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-L2-1,21.5C,Iso,2D,12:12,M21
Monitor21.txt,21,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-L2-1,21.5C,Iso,2D,12:12,M21
Monitor21.txt,22,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-L2-1,21.5C,Iso,2D,12:12,M21
Monitor21.txt,23,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-L2-1,21.5C,Iso,2D,12:12,M21
Monitor21.txt,24,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-L2-1,21.5C,Iso,2D,12:12,M21
Monitor21.txt,25,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-L2-1,21.5C,Iso,2D,12:12,M21
Monitor21.txt,26,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-L2-1,21.5C,Iso,2D,12:12,M21
Monitor21.txt,27,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-L2-1,21.5C,Iso,2D,12:12,M21
Monitor21.txt,28,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-L2-1,21.5C,Iso,2D,12:12,M21
Monitor21.txt,29,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-L2-1,21.5C,Iso,2D,12:12,M21
Monitor21.txt,30,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-L2-1,21.5C,Iso,2D,12:12,M21
Monitor21.txt,31,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-L2-1,21.5C,Iso,2D,12:12,M21
Monitor21.txt,32,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-L2-1,21.5C,Iso,2D,12:12,M21
Monitor50.txt,1,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-L2-1,21.5C,Grp,2D,12:12,M50
Monitor50.txt,2,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-L2-1,21.5C,Grp,2D,12:12,M50
Monitor50.txt,3,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-L2-1,21.5C,Grp,2D,12:12,M50
Monitor50.txt,4,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-L2-1,21.5C,Grp,2D,12:12,M50
Monitor50.txt,5,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-L2-1,21.5C,Grp,2D,12:12,M50
Monitor50.txt,6,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-L2-1,21.5C,Grp,2D,12:12,M50
Monitor50.txt,7,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-L2-1,21.5C,Grp,2D,12:12,M50
Monitor50.txt,8,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-L2-1,21.5C,Grp,2D,12:12,M50
Monitor50.txt,9,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-L2-1,21.5C,Grp,2D,12:12,M50
Monitor50.txt,10,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-L2-1,21.5C,Grp,2D,12:12,M50
Monitor50.txt,11,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-L2-1,21.5C,Grp,2D,12:12,M50
Monitor50.txt,12,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-L2-1,21.5C,Grp,2D,12:12,M50
Monitor50.txt,13,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-L2-1,21.5C,Grp,2D,12:12,M50
Monitor50.txt,14,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-L2-1,21.5C,Grp,2D,12:12,M50
Monitor50.txt,15,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-L2-1,21.5C,Grp,2D,12:12,M50
Monitor50.txt,16,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-L2-1,21.5C,Grp,2D,12:12,M50
Monitor50.txt,17,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-L2-1,21.5C,Grp,2D,12:12,M50
Monitor50.txt,18,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-L2-1,21.5C,Grp,2D,12:12,M50
Monitor50.txt,19,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-L2-1,21.5C,Grp,2D,12:12,M50
Monitor50.txt,20,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-L2-1,21.5C,Grp,2D,12:12,M50
Monitor50.txt,21,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-L2-1,21.5C,Grp,2D,12:12,M50
Monitor50.txt,22,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-L2-1,21.5C,Grp,2D,12:12,M50
Monitor50.txt,23,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-L2-1,21.5C,Grp,2D,12:12,M50
Monitor50.txt,24,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-L2-1,21.5C,Grp,2D,12:12,M50
Monitor50.txt,25,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-L2-1,21.5C,Grp,2D,12:12,M50
Monitor50.txt,26,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-L2-1,21.5C,Grp,2D,12:12,M50
Monitor50.txt,27,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-L2-1,21.5C,Grp,2D,12:12,M50
Monitor50.txt,28,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-L2-1,21.5C,Grp,2D,12:12,M50
Monitor50.txt,29,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-L2-1,21.5C,Grp,2D,12:12,M50
Monitor50.txt,30,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-L2-1,21.5C,Grp,2D,12:12,M50
Monitor50.txt,31,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-L2-1,21.5C,Grp,2D,12:12,M50
Monitor50.txt,32,OK,2019-08-17 10:00:00,2019-08-19 10:20:00,M,SIP-L2-1,21.5C,Grp,2D,12:12,M50
