file,monitor,region_id,status,start_datetime,stop_datetime,sex,genotype,temp,treatment
Monitor51.txt,M51,3,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_3  12:12,21.5C,SIP_S2_3  12:12
Monitor51.txt,M51,4,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_3  12:12,21.5C,SIP_S2_3  12:12
Monitor51.txt,M51,5,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_3  12:12,21.5C,SIP_S2_3  12:12
Monitor51.txt,M51,6,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_3  12:12,21.5C,SIP_S2_3  12:12
Monitor51.txt,M51,7,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_3  12:12,21.5C,SIP_S2_3  12:12
Monitor51.txt,M51,8,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_3  12:12,21.5C,SIP_S2_3  12:12
Monitor51.txt,M51,9,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_3  12:12,21.5C,SIP_S2_3  12:12
Monitor51.txt,M51,10,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_3  12:12,21.5C,SIP_S2_3  12:12
Monitor51.txt,M51,11,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_3  12:12,21.5C,SIP_S2_3  12:12
Monitor51.txt,M51,12,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_3  12:12,21.5C,SIP_S2_3  12:12
Monitor51.txt,M51,13,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_3  12:12,21.5C,SIP_S2_3  12:12
Monitor51.txt,M51,14,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_3  12:12,21.5C,SIP_S2_3  12:12
Monitor51.txt,M51,15,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_3  12:12,21.5C,SIP_S2_3  12:12
Monitor51.txt,M51,16,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_3  12:12,21.5C,SIP_S2_3  12:12
Monitor51.txt,M51,17,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_3  12:12,21.5C,SIP_S2_3  12:12
Monitor51.txt,M51,18,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_3  12:12,21.5C,SIP_S2_3  12:12
Monitor51.txt,M51,19,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_3  12:12,21.5C,SIP_S2_3  12:12
Monitor51.txt,M51,20,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_3  12:12,21.5C,SIP_S2_3  12:12
Monitor51.txt,M51,21,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_3  12:12,21.5C,SIP_S2_3  12:12
Monitor51.txt,M51,22,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_3  12:12,21.5C,SIP_S2_3  12:12
Monitor51.txt,M51,23,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_3  12:12,21.5C,SIP_S2_3  12:12
Monitor51.txt,M51,24,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_3  12:12,21.5C,SIP_S2_3  12:12
Monitor51.txt,M51,25,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_3  12:12,21.5C,SIP_S2_3  12:12
Monitor51.txt,M51,26,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_3  12:12,21.5C,SIP_S2_3  12:12
Monitor51.txt,M51,27,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_3  12:12,21.5C,SIP_S2_3  12:12
Monitor51.txt,M51,28,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_3  12:12,21.5C,SIP_S2_3  12:12
Monitor51.txt,M51,29,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_3  12:12,21.5C,SIP_S2_3  12:12
Monitor51.txt,M51,30,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_3  12:12,21.5C,SIP_S2_3  12:12
Monitor51.txt,M51,31,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_3  12:12,21.5C,SIP_S2_3  12:12
Monitor51.txt,M51,32,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_3  12:12,21.5C,SIP_S2_3  12:12
Monitor54.txt,M54,1,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_3 8:16,21.5C,SIP_S2_3 8:16
Monitor54.txt,M54,2,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_3 8:16,21.5C,SIP_S2_3 8:16
Monitor54.txt,M54,3,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_3 8:16,21.5C,SIP_S2_3 8:16
Monitor54.txt,M54,4,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_3 8:16,21.5C,SIP_S2_3 8:16
Monitor54.txt,M54,5,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_3 8:16,21.5C,SIP_S2_3 8:16
Monitor54.txt,M54,6,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_3 8:16,21.5C,SIP_S2_3 8:16
Monitor54.txt,M54,7,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_3 8:16,21.5C,SIP_S2_3 8:16
Monitor54.txt,M54,8,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_3 8:16,21.5C,SIP_S2_3 8:16
Monitor54.txt,M54,9,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_3 8:16,21.5C,SIP_S2_3 8:16
Monitor54.txt,M54,10,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_3 8:16,21.5C,SIP_S2_3 8:16
Monitor54.txt,M54,11,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_3 8:16,21.5C,SIP_S2_3 8:16
Monitor54.txt,M54,12,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_3 8:16,21.5C,SIP_S2_3 8:16
Monitor54.txt,M54,13,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_3 8:16,21.5C,SIP_S2_3 8:16
Monitor54.txt,M54,14,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_3 8:16,21.5C,SIP_S2_3 8:16
Monitor54.txt,M54,15,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_3 8:16,21.5C,SIP_S2_3 8:16
Monitor54.txt,M54,16,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_3 8:16,21.5C,SIP_S2_3 8:16
Monitor54.txt,M54,17,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_3 8:16,21.5C,SIP_S2_3 8:16
Monitor54.txt,M54,18,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_3 8:16,21.5C,SIP_S2_3 8:16
Monitor54.txt,M54,19,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_3 8:16,21.5C,SIP_S2_3 8:16
Monitor54.txt,M54,20,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_3 8:16,21.5C,SIP_S2_3 8:16
Monitor54.txt,M54,21,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_3 8:16,21.5C,SIP_S2_3 8:16
Monitor54.txt,M54,22,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_3 8:16,21.5C,SIP_S2_3 8:16
Monitor54.txt,M54,23,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_3 8:16,21.5C,SIP_S2_3 8:16
Monitor54.txt,M54,24,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_3 8:16,21.5C,SIP_S2_3 8:16
Monitor54.txt,M54,25,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_3 8:16,21.5C,SIP_S2_3 8:16
Monitor54.txt,M54,26,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_3 8:16,21.5C,SIP_S2_3 8:16
Monitor54.txt,M54,27,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_3 8:16,21.5C,SIP_S2_3 8:16
Monitor54.txt,M54,28,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_3 8:16,21.5C,SIP_S2_3 8:16
Monitor54.txt,M54,29,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_3 8:16,21.5C,SIP_S2_3 8:16
Monitor54.txt,M54,30,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_3 8:16,21.5C,SIP_S2_3 8:16
Monitor54.txt,M54,31,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_3 8:16,21.5C,SIP_S2_3 8:16
Monitor54.txt,M54,32,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_3 8:16,21.5C,SIP_S2_3 8:16
Monitor41.txt,M41,1,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_6  12:12,21.5C,SIP_S2_6  12:12
Monitor41.txt,M41,2,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_6  12:12,21.5C,SIP_S2_6  12:12
Monitor41.txt,M41,3,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_6  12:12,21.5C,SIP_S2_6  12:12
Monitor41.txt,M41,4,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_6  12:12,21.5C,SIP_S2_6  12:12
Monitor41.txt,M41,5,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_6  12:12,21.5C,SIP_S2_6  12:12
Monitor41.txt,M41,6,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_6  12:12,21.5C,SIP_S2_6  12:12
Monitor41.txt,M41,7,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_6  12:12,21.5C,SIP_S2_6  12:12
Monitor41.txt,M41,8,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_6  12:12,21.5C,SIP_S2_6  12:12
Monitor41.txt,M41,9,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_6  12:12,21.5C,SIP_S2_6  12:12
Monitor41.txt,M41,10,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_6  12:12,21.5C,SIP_S2_6  12:12
Monitor41.txt,M41,11,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_6  12:12,21.5C,SIP_S2_6  12:12
Monitor41.txt,M41,12,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_6  12:12,21.5C,SIP_S2_6  12:12
Monitor41.txt,M41,13,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_6  12:12,21.5C,SIP_S2_6  12:12
Monitor41.txt,M41,14,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_6  12:12,21.5C,SIP_S2_6  12:12
Monitor41.txt,M41,15,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_6  12:12,21.5C,SIP_S2_6  12:12
Monitor41.txt,M41,16,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_6  12:12,21.5C,SIP_S2_6  12:12
Monitor41.txt,M41,17,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_6  12:12,21.5C,SIP_S2_6  12:12
Monitor41.txt,M41,18,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_6  12:12,21.5C,SIP_S2_6  12:12
Monitor41.txt,M41,19,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_6  12:12,21.5C,SIP_S2_6  12:12
Monitor41.txt,M41,20,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_6  12:12,21.5C,SIP_S2_6  12:12
Monitor41.txt,M41,21,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_6  12:12,21.5C,SIP_S2_6  12:12
Monitor41.txt,M41,22,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_6  12:12,21.5C,SIP_S2_6  12:12
Monitor41.txt,M41,23,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_6  12:12,21.5C,SIP_S2_6  12:12
Monitor41.txt,M41,24,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_6  12:12,21.5C,SIP_S2_6  12:12
Monitor41.txt,M41,25,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_6  12:12,21.5C,SIP_S2_6  12:12
Monitor41.txt,M41,26,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_6  12:12,21.5C,SIP_S2_6  12:12
Monitor41.txt,M41,27,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_6  12:12,21.5C,SIP_S2_6  12:12
Monitor41.txt,M41,28,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_6  12:12,21.5C,SIP_S2_6  12:12
Monitor41.txt,M41,29,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_6  12:12,21.5C,SIP_S2_6  12:12
Monitor41.txt,M41,30,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_6  12:12,21.5C,SIP_S2_6  12:12
Monitor41.txt,M41,31,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_6  12:12,21.5C,SIP_S2_6  12:12
Monitor41.txt,M41,32,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_6  12:12,21.5C,SIP_S2_6  12:12
Monitor50.txt,M50,1,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_6 8:16,21.5C,SIP_S2_6 8:16
Monitor50.txt,M50,2,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_6 8:16,21.5C,SIP_S2_6 8:16
Monitor50.txt,M50,3,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_6 8:16,21.5C,SIP_S2_6 8:16
Monitor50.txt,M50,4,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_6 8:16,21.5C,SIP_S2_6 8:16
Monitor50.txt,M50,5,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_6 8:16,21.5C,SIP_S2_6 8:16
Monitor50.txt,M50,6,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_6 8:16,21.5C,SIP_S2_6 8:16
Monitor50.txt,M50,7,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_6 8:16,21.5C,SIP_S2_6 8:16
Monitor50.txt,M50,8,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_6 8:16,21.5C,SIP_S2_6 8:16
Monitor50.txt,M50,9,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_6 8:16,21.5C,SIP_S2_6 8:16
Monitor50.txt,M50,10,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_6 8:16,21.5C,SIP_S2_6 8:16
Monitor50.txt,M50,11,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_6 8:16,21.5C,SIP_S2_6 8:16
Monitor50.txt,M50,12,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_6 8:16,21.5C,SIP_S2_6 8:16
Monitor50.txt,M50,13,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_6 8:16,21.5C,SIP_S2_6 8:16
Monitor50.txt,M50,14,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_6 8:16,21.5C,SIP_S2_6 8:16
Monitor50.txt,M50,15,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_6 8:16,21.5C,SIP_S2_6 8:16
Monitor50.txt,M50,16,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_6 8:16,21.5C,SIP_S2_6 8:16
Monitor50.txt,M50,17,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_6 8:16,21.5C,SIP_S2_6 8:16
Monitor50.txt,M50,18,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_6 8:16,21.5C,SIP_S2_6 8:16
Monitor50.txt,M50,19,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_6 8:16,21.5C,SIP_S2_6 8:16
Monitor50.txt,M50,20,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_6 8:16,21.5C,SIP_S2_6 8:16
Monitor50.txt,M50,21,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_6 8:16,21.5C,SIP_S2_6 8:16
Monitor50.txt,M50,22,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_6 8:16,21.5C,SIP_S2_6 8:16
Monitor50.txt,M50,23,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_6 8:16,21.5C,SIP_S2_6 8:16
Monitor50.txt,M50,24,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_6 8:16,21.5C,SIP_S2_6 8:16
Monitor50.txt,M50,25,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_6 8:16,21.5C,SIP_S2_6 8:16
Monitor50.txt,M50,26,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_6 8:16,21.5C,SIP_S2_6 8:16
Monitor50.txt,M50,27,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_6 8:16,21.5C,SIP_S2_6 8:16
Monitor50.txt,M50,28,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_6 8:16,21.5C,SIP_S2_6 8:16
Monitor50.txt,M50,29,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_6 8:16,21.5C,SIP_S2_6 8:16
Monitor50.txt,M50,30,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_6 8:16,21.5C,SIP_S2_6 8:16
Monitor50.txt,M50,31,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_6 8:16,21.5C,SIP_S2_6 8:16
Monitor50.txt,M50,32,OK,2024-11-22 09:05:00,2024-11-30 09:05:00,M,SIP_S2_6 8:16,21.5C,SIP_S2_6 8:16
